-6.2534150, 106.6232750
-6.2534400, 106.6232480
-6.2534670, 106.6232190
-6.2534920, 106.6231890
-6.2535170, 106.6231610
-6.2535430, 106.6231300
-6.2535690, 106.6231020
-6.2535960, 106.6230770
-6.2536220, 106.6230490
-6.2536470, 106.6230210
-6.2536750, 106.6229950
-6.2537020, 106.6229640
-6.2537270, 106.6229290
-6.2537510, 106.6228950
-6.2537750, 106.6228660
-6.2537980, 106.6228410
-6.2538210, 106.6228150
-6.2538430, 106.6227900
-6.2538650, 106.6227640
-6.2538860, 106.6227420
-6.2539110, 106.6227290
-6.2539180, 106.6227270
-6.2539340, 106.6227200
-6.2539480, 106.6227090
-6.2539750, 106.6226900
-6.2539860, 106.6226800
-6.2540100, 106.6226560
-6.2540330, 106.6226320
-6.2540620, 106.6226010
-6.2540900, 106.6225710
-6.2541180, 106.6225420
-6.2541450, 106.6225110
-6.2541750, 106.6224840
-6.2542060, 106.6224560
-6.2542370, 106.6224280
-6.2542680, 106.6223940
-6.2542990, 106.6223590
-6.2543320, 106.6223270
-6.2543670, 106.6222960
-6.2544040, 106.6222690
-6.2544410, 106.6222440
-6.2544750, 106.6222190
-6.2545090, 106.6221960
-6.2545430, 106.6221700
-6.2545720, 106.6221360
-6.2546030, 106.6221050
-6.2546370, 106.6220810
-6.2546690, 106.6220530
-6.2547010, 106.6220260
-6.2547310, 106.6219970
-6.2547590, 106.6219680
-6.2547880, 106.6219410
-6.2548160, 106.6219130
-6.2548470, 106.6218920
-6.2548820, 106.6218780
-6.2549170, 106.6218610
-6.2549490, 106.6218360
-6.2549820, 106.6218100
-6.2550140, 106.6217850
-6.2550440, 106.6217610
-6.2550750, 106.6217360
-6.2551050, 106.6217110
-6.2551350, 106.6216860
-6.2551660, 106.6216610
-6.2551960, 106.6216370
-6.2552270, 106.6216130
-6.2552590, 106.6215870
-6.2552930, 106.6215590
-6.2553270, 106.6215330
-6.2553590, 106.6215060
-6.2553900, 106.6214790
-6.2554200, 106.6214520
-6.2554530, 106.6214250
-6.2554850, 106.6214020
-6.2555150, 106.6213800
-6.2555410, 106.6213710
-6.2555560, 106.6213700
-6.2555670, 106.6213610
-6.2555920, 106.6213470
-6.2556020, 106.6213420
-6.2556290, 106.6213240
-6.2556580, 106.6213060
-6.2556840, 106.6212960
-6.2557140, 106.6212830
-6.2557380, 106.6212670
-6.2557640, 106.6212480
-6.2557930, 106.6212260
-6.2558240, 106.6211970
-6.2558590, 106.6211750
-6.2558920, 106.6211600
-6.2559270, 106.6211400
-6.2559620, 106.6211200
-6.2559960, 106.6211030
-6.2560310, 106.6210820
-6.2560660, 106.6210600
-6.2561010, 106.6210380
-6.2561320, 106.6210200
